1546229915.040,1546229915.444,StoriesOfTheDay,403.524
1546229915.842,1546229915.943,StoriesOfTheDay,101.529
1546229916.040,1546229916.044,StoriesOfTheDay,4.175
1546229918.740,1546229918.741,StoriesOfTheDay,0.869
1546229916.043,1546229916.044,StoriesOfTheDay,1.149
1546229915.943,1546229916.041,StoriesOfTheDay,98.073
1546229915.944,1546229916.041,StoriesOfTheDay,96.519
1546229915.841,1546229915.842,StoriesOfTheDay,1.337
1546229915.940,1546229915.947,StoriesOfTheDay,7.502
1546229915.944,1546229915.945,StoriesOfTheDay,0.889
1546229915.940,1546229915.941,StoriesOfTheDay,1.351
1546229914.947,1546229915.144,StoriesOfTheDay,197.724
1546229915.840,1546229915.941,StoriesOfTheDay,100.642
1546229915.841,1546229915.940,StoriesOfTheDay,99.821
1546229914.545,1546229915.144,StoriesOfTheDay,598.992
1546229915.842,1546229915.843,StoriesOfTheDay,0.950
1546229915.642,1546229915.841,StoriesOfTheDay,199.070
1546229915.840,1546229915.843,StoriesOfTheDay,2.717
1546229915.840,1546229915.843,StoriesOfTheDay,2.558
1546229915.840,1546229915.842,StoriesOfTheDay,1.097
1546229914.941,1546229914.944,StoriesOfTheDay,2.823
1546229915.442,1546229915.742,StoriesOfTheDay,300.166
1546229915.540,1546229915.740,StoriesOfTheDay,200.434
1546229915.540,1546229915.741,StoriesOfTheDay,200.669
1546229915.642,1546229915.741,StoriesOfTheDay,98.473
1546229915.444,1546229915.540,StoriesOfTheDay,96.727
1546229915.043,1546229915.044,StoriesOfTheDay,1.062
1546229915.641,1546229915.642,StoriesOfTheDay,1.302
1546229915.445,1546229915.643,StoriesOfTheDay,197.883
1546229915.444,1546229915.641,StoriesOfTheDay,197.307
1546229915.548,1546229915.549,StoriesOfTheDay,0.993
1546229915.545,1546229915.546,StoriesOfTheDay,1.061
1546229915.244,1546229915.345,StoriesOfTheDay,101.202
1546229915.545,1546229915.546,StoriesOfTheDay,1.526
1546229915.344,1546229915.345,StoriesOfTheDay,0.936
1546229915.445,1546229915.446,StoriesOfTheDay,1.530
1546229915.346,1546229915.346,StoriesOfTheDay,0.915
1546229915.244,1546229915.246,StoriesOfTheDay,1.254
1546229919.342,1546229919.344,StoriesOfTheDay,1.896
1546229914.940,1546229915.447,StoriesOfTheDay,506.343
1546229915.145,1546229915.340,StoriesOfTheDay,195.283
1546229915.443,1546229915.444,StoriesOfTheDay,0.950
1546229915.444,1546229915.445,StoriesOfTheDay,0.915
1546229915.346,1546229915.441,StoriesOfTheDay,95.220
1546229915.244,1546229915.245,StoriesOfTheDay,0.890
1546229914.945,1546229915.441,StoriesOfTheDay,495.194
1546229915.244,1546229915.245,StoriesOfTheDay,0.876
1546229915.040,1546229915.144,StoriesOfTheDay,104.443
1546229915.346,1546229915.347,StoriesOfTheDay,0.905
1546229914.845,1546229914.941,StoriesOfTheDay,95.294
1546229914.941,1546229914.944,StoriesOfTheDay,3.014
1546229914.943,1546229915.343,StoriesOfTheDay,399.598
1546229915.340,1546229915.341,StoriesOfTheDay,1.101
1546229915.244,1546229915.341,StoriesOfTheDay,96.558
1546229915.244,1546229915.340,StoriesOfTheDay,96.675
1546229915.246,1546229915.247,StoriesOfTheDay,0.984
1546229915.144,1546229915.146,StoriesOfTheDay,1.883
1546229915.240,1546229915.241,StoriesOfTheDay,1.811
1546229914.942,1546229914.943,StoriesOfTheDay,0.726
1546229915.145,1546229915.241,StoriesOfTheDay,96.276
1546229914.846,1546229914.940,StoriesOfTheDay,94.505
1546229915.145,1546229915.146,StoriesOfTheDay,0.908
1546229914.946,1546229915.148,StoriesOfTheDay,201.968
1546229914.946,1546229915.145,StoriesOfTheDay,199.135
1546229914.743,1546229914.747,StoriesOfTheDay,3.779
1546229915.142,1546229915.143,StoriesOfTheDay,0.963
1546229915.140,1546229915.142,StoriesOfTheDay,1.695
1546229915.140,1546229915.141,StoriesOfTheDay,1.229
1546229915.040,1546229915.141,StoriesOfTheDay,100.818
1546229915.042,1546229915.046,StoriesOfTheDay,4.639
1546229914.644,1546229914.842,StoriesOfTheDay,197.987
1546229915.041,1546229915.044,StoriesOfTheDay,3.049
1546229914.341,1546229914.344,StoriesOfTheDay,3.566
1546229914.845,1546229914.941,StoriesOfTheDay,95.915
1546229913.647,1546229914.744,StoriesOfTheDay,1097.096
1546229914.440,1546229914.540,StoriesOfTheDay,100.213
1546229914.943,1546229914.944,StoriesOfTheDay,0.743
1546229913.647,1546229914.642,StoriesOfTheDay,995.115
1546229914.943,1546229914.944,StoriesOfTheDay,0.755
1546229914.645,1546229914.841,StoriesOfTheDay,195.231
1546229914.940,1546229914.942,StoriesOfTheDay,1.547
1546229914.645,1546229914.741,StoriesOfTheDay,95.420
1546229913.647,1546229914.843,StoriesOfTheDay,1195.635
1546229914.645,1546229914.744,StoriesOfTheDay,99.691
1546229914.644,1546229914.842,StoriesOfTheDay,197.599
1546229913.646,1546229914.642,StoriesOfTheDay,995.701
1546229913.647,1546229914.840,StoriesOfTheDay,1192.897
1546229914.744,1546229914.746,StoriesOfTheDay,1.956
1546229913.647,1546229914.741,StoriesOfTheDay,1093.222
1546229913.647,1546229914.745,StoriesOfTheDay,1098.014
1546229914.743,1546229914.744,StoriesOfTheDay,0.710
1546229914.740,1546229914.741,StoriesOfTheDay,1.452
1546229913.647,1546229914.740,StoriesOfTheDay,1093.252
1546229914.645,1546229914.646,StoriesOfTheDay,0.781
1546229914.547,1546229914.641,StoriesOfTheDay,94.512
1546229914.644,1546229914.645,StoriesOfTheDay,0.758
1546229913.647,1546229914.642,StoriesOfTheDay,994.791
1546229914.544,1546229914.545,StoriesOfTheDay,0.884
1546229914.444,1546229914.445,StoriesOfTheDay,1.443
1546229913.647,1546229914.543,StoriesOfTheDay,896.390
1546229914.544,1546229914.547,StoriesOfTheDay,3.465
1546229914.544,1546229914.545,StoriesOfTheDay,0.999
1546229913.646,1546229914.542,StoriesOfTheDay,895.974
1546229913.647,1546229914.542,StoriesOfTheDay,895.333
1546229914.445,1546229914.540,StoriesOfTheDay,95.491
1546229914.243,1546229914.442,StoriesOfTheDay,198.266
1546229920.444,1546229920.445,StoriesOfTheDay,0.819
1546229922.040,1546229922.042,StoriesOfTheDay,1.776
1546229922.243,1546229922.245,StoriesOfTheDay,1.632
1546229922.745,1546229922.746,StoriesOfTheDay,0.735
1546229922.944,1546229922.945,StoriesOfTheDay,0.842
1546229923.141,1546229923.142,StoriesOfTheDay,0.770
1546229923.840,1546229923.841,StoriesOfTheDay,0.731
1546229924.041,1546229924.042,StoriesOfTheDay,0.862
1546229926.641,1546229926.642,StoriesOfTheDay,0.776
1546229926.841,1546229926.842,StoriesOfTheDay,0.822
1546229926.842,1546229926.843,StoriesOfTheDay,0.819
1546229927.340,1546229927.344,StoriesOfTheDay,3.506
1546229927.145,1546229927.241,ViewStory,95.150
1546229927.242,1546229927.246,ViewStory,4.149
1546229927.247,1546229927.441,ViewStory,194.247
1546229927.146,1546229927.642,ViewStory,496.343
1546229927.643,1546229927.643,ViewStory,0.746
1546229927.644,1546229927.644,ViewStory,0.586
1546229927.644,1546229927.645,ViewStory,0.778
1546229927.146,1546229927.647,ViewStory,500.682
1546229927.647,1546229927.742,ViewStory,94.429
1546229927.742,1546229927.743,ViewStory,1.043
1546229927.147,1546229927.843,ViewStory,696.199
1546229927.843,1546229927.844,ViewStory,0.914
1546229927.844,1546229927.845,ViewStory,0.593
1546229927.746,1546229927.747,ViewStory,0.870
1546229927.845,1546229927.846,ViewStory,0.809
1546229927.846,1546229927.940,ViewStory,94.429
1546229927.941,1546229927.941,ViewStory,0.635
1546229927.942,1546229927.943,ViewStory,0.504
1546229927.943,1546229927.943,ViewStory,0.411
1546229927.943,1546229927.944,ViewStory,0.524
1546229927.242,1546229927.942,ViewStory,700.409
