192873607541764,1546229916.241,1546229916.242,StoriesOfTheDay,1.109
192873703272521,1546229916.142,1546229916.143,StoriesOfTheDay,0.986
192873904796973,1546229915.343,1546229915.640,StoriesOfTheDay,297.096
192873607473743,1546229915.944,1546229915.945,StoriesOfTheDay,0.916
192873312246649,1546229915.042,1546229915.043,StoriesOfTheDay,1.018
192873301226416,1546229916.144,1546229916.240,StoriesOfTheDay,96.656
192873703895831,1546229916.143,1546229916.145,StoriesOfTheDay,1.553
192873509367598,1546229916.044,1546229916.045,StoriesOfTheDay,1.020
192873308313842,1546229915.642,1546229915.643,StoriesOfTheDay,1.048
192873706163479,1546229916.041,1546229916.042,StoriesOfTheDay,1.094
192872606655539,1546229915.646,1546229915.744,StoriesOfTheDay,98.813
192873602891892,1546229916.043,1546229916.044,StoriesOfTheDay,0.941
192873901123243,1546229915.945,1546229915.946,StoriesOfTheDay,0.888
192873506771037,1546229916.140,1546229916.143,StoriesOfTheDay,2.600
192873406488036,1546229915.940,1546229916.141,StoriesOfTheDay,200.471
192873408085988,1546229913.647,1546229914.744,StoriesOfTheDay,1096.955
192873510606446,1546229915.040,1546229915.444,StoriesOfTheDay,403.524
192872600350348,1546229915.842,1546229915.943,StoriesOfTheDay,101.529
192872600726681,1546229916.040,1546229916.044,StoriesOfTheDay,4.175
192886020192391,1546229918.740,1546229918.741,StoriesOfTheDay,0.869
192873504922292,1546229916.043,1546229916.044,StoriesOfTheDay,1.149
192873309259391,1546229915.943,1546229916.041,StoriesOfTheDay,98.073
192873305170070,1546229915.944,1546229916.041,StoriesOfTheDay,96.519
192873508610939,1546229915.841,1546229915.842,StoriesOfTheDay,1.337
192873602838666,1546229915.940,1546229915.947,StoriesOfTheDay,7.502
192873500464483,1546229915.944,1546229915.945,StoriesOfTheDay,0.889
192873403340875,1546229915.940,1546229915.941,StoriesOfTheDay,1.351
192873107583936,1546229914.947,1546229915.144,StoriesOfTheDay,197.724
192873306106852,1546229915.840,1546229915.941,StoriesOfTheDay,100.642
192873306268342,1546229915.841,1546229915.940,StoriesOfTheDay,99.821
192873201197304,1546229914.545,1546229915.144,StoriesOfTheDay,598.992
192873903632270,1546229915.842,1546229915.843,StoriesOfTheDay,0.950
192873300563201,1546229915.642,1546229915.841,StoriesOfTheDay,199.070
192873407212405,1546229915.840,1546229915.843,StoriesOfTheDay,2.717
192872807054460,1546229915.840,1546229915.843,StoriesOfTheDay,2.558
192873509012381,1546229915.840,1546229915.842,StoriesOfTheDay,1.097
192873700521591,1546229914.941,1546229914.944,StoriesOfTheDay,2.823
192873803013920,1546229915.442,1546229915.742,StoriesOfTheDay,300.166
192873409348360,1546229915.540,1546229915.740,StoriesOfTheDay,200.434
192872606415248,1546229915.540,1546229915.741,StoriesOfTheDay,200.669
192873704026385,1546229915.642,1546229915.741,StoriesOfTheDay,98.473
192872600475985,1546229915.444,1546229915.540,StoriesOfTheDay,96.727
192873205009481,1546229915.043,1546229915.044,StoriesOfTheDay,1.062
192873501558957,1546229915.641,1546229915.642,StoriesOfTheDay,1.302
192873700397885,1546229915.445,1546229915.643,StoriesOfTheDay,197.883
192873507636426,1546229915.444,1546229915.641,StoriesOfTheDay,197.307
192873706747101,1546229915.548,1546229915.549,StoriesOfTheDay,0.993
192872801960852,1546229915.545,1546229915.546,StoriesOfTheDay,1.061
192873804125770,1546229915.244,1546229915.345,StoriesOfTheDay,101.202
192872705423044,1546229915.545,1546229915.546,StoriesOfTheDay,1.526
192873504167431,1546229915.344,1546229915.345,StoriesOfTheDay,0.936
192873904487526,1546229915.445,1546229915.446,StoriesOfTheDay,1.530
192873206156604,1546229915.346,1546229915.346,StoriesOfTheDay,0.915
192873803020705,1546229915.244,1546229915.246,StoriesOfTheDay,1.254
192886615858193,1546229919.342,1546229919.344,StoriesOfTheDay,1.896
192873703155037,1546229914.940,1546229915.447,StoriesOfTheDay,506.343
192873503297243,1546229915.145,1546229915.340,StoriesOfTheDay,195.283
192873508600354,1546229915.443,1546229915.444,StoriesOfTheDay,0.950
192873507333630,1546229915.444,1546229915.445,StoriesOfTheDay,0.915
192872600175957,1546229915.346,1546229915.441,StoriesOfTheDay,95.220
192873404366302,1546229915.244,1546229915.245,StoriesOfTheDay,0.890
192873407949618,1546229914.945,1546229915.441,StoriesOfTheDay,495.194
192873308304414,1546229915.244,1546229915.245,StoriesOfTheDay,0.876
192873903145666,1546229915.040,1546229915.144,StoriesOfTheDay,104.443
192873203871933,1546229915.346,1546229915.347,StoriesOfTheDay,0.905
192873705572191,1546229914.845,1546229914.941,StoriesOfTheDay,95.294
192873511522492,1546229914.941,1546229914.944,StoriesOfTheDay,3.014
192873701476460,1546229914.943,1546229915.343,StoriesOfTheDay,399.598
192873801309926,1546229915.340,1546229915.341,StoriesOfTheDay,1.101
192873206171945,1546229915.244,1546229915.341,StoriesOfTheDay,96.558
192872513988651,1546229915.244,1546229915.340,StoriesOfTheDay,96.675
192873703029344,1546229915.246,1546229915.247,StoriesOfTheDay,0.984
192873707205404,1546229915.144,1546229915.146,StoriesOfTheDay,1.883
192873507924704,1546229915.240,1546229915.241,StoriesOfTheDay,1.811
192873903110291,1546229914.942,1546229914.943,StoriesOfTheDay,0.726
192873508718338,1546229915.145,1546229915.241,StoriesOfTheDay,96.276
192873801229735,1546229914.846,1546229914.940,StoriesOfTheDay,94.505
192873606642686,1546229915.145,1546229915.146,StoriesOfTheDay,0.908
192873509502558,1546229914.946,1546229915.148,StoriesOfTheDay,201.968
192873601202548,1546229914.946,1546229915.145,StoriesOfTheDay,199.135
192873307182645,1546229914.743,1546229914.747,StoriesOfTheDay,3.779
192873405887699,1546229915.142,1546229915.143,StoriesOfTheDay,0.963
192872701623556,1546229915.140,1546229915.142,StoriesOfTheDay,1.695
192872600748129,1546229915.140,1546229915.141,StoriesOfTheDay,1.229
192873901812578,1546229915.040,1546229915.141,StoriesOfTheDay,100.818
192873511846284,1546229915.042,1546229915.046,StoriesOfTheDay,4.639
192873200977543,1546229914.644,1546229914.842,StoriesOfTheDay,197.987
192872706099160,1546229915.041,1546229915.044,StoriesOfTheDay,3.049
192872802733474,1546229914.341,1546229914.344,StoriesOfTheDay,3.566
192873509115718,1546229914.845,1546229914.941,StoriesOfTheDay,95.915
192872600358631,1546229913.647,1546229914.744,StoriesOfTheDay,1097.096
192873702023987,1546229914.440,1546229914.540,StoriesOfTheDay,100.213
192873707565591,1546229914.943,1546229914.944,StoriesOfTheDay,0.743
192873701246191,1546229913.647,1546229914.642,StoriesOfTheDay,995.115
192873407369258,1546229914.943,1546229914.944,StoriesOfTheDay,0.755
192873404274228,1546229914.645,1546229914.841,StoriesOfTheDay,195.231
